experience_coding,python_user,r_user,sql_user,most_used,compensation
14.5,FALSE,FALSE,FALSE,PyTorch,14184
0.91,TRUE,FALSE,FALSE,Keras,51286
0.31,TRUE,FALSE,FALSE,Scikit-learn,27246
2.1,TRUE,FALSE,TRUE,None,894
2.6,TRUE,FALSE,FALSE,PyTorch,55032
18.2,FALSE,FALSE,FALSE,PyTorch,293074
1.2,TRUE,TRUE,FALSE,None,62407
1.3,FALSE,FALSE,TRUE,Scikit-learn,57986
27.7,TRUE,FALSE,TRUE,Keras,197702
0.35,TRUE,FALSE,FALSE,None,58495
2.6,FALSE,TRUE,TRUE,TensorFlow,60397
0.43,TRUE,FALSE,TRUE,None,51395
1.8,TRUE,FALSE,FALSE,None,87556
3.7,TRUE,FALSE,FALSE,PyTorch,4853
0.92,TRUE,FALSE,TRUE,Scikit-learn,4795
7.7,TRUE,FALSE,TRUE,Keras,10487
5.9,TRUE,TRUE,FALSE,Keras,49634
4.4,TRUE,TRUE,TRUE,Scikit-learn,85067
2.1,TRUE,FALSE,TRUE,TensorFlow,60649
4.5,FALSE,FALSE,FALSE,None,29055
0.28,FALSE,TRUE,FALSE,None,402
2.6,TRUE,FALSE,FALSE,TensorFlow,12966
0.82,TRUE,TRUE,TRUE,None,55051
4.8,TRUE,FALSE,FALSE,None,55936
0.53,TRUE,FALSE,FALSE,TensorFlow,72312
0.44,FALSE,TRUE,FALSE,None,55815
19.8,TRUE,FALSE,FALSE,PyTorch,85996
15.5,TRUE,FALSE,FALSE,Scikit-learn,73483
0.95,TRUE,FALSE,FALSE,TensorFlow,57116
2.2,TRUE,FALSE,TRUE,Keras,71248
0.51,TRUE,FALSE,FALSE,None,2620
2.9,FALSE,FALSE,FALSE,None,72617
2.7,TRUE,FALSE,TRUE,Scikit-learn,5838
2.7,TRUE,FALSE,TRUE,None,51572
1.9,TRUE,TRUE,FALSE,None,70132
2.7,FALSE,TRUE,FALSE,None,53668
0.33,FALSE,FALSE,FALSE,None,59530
0.62,TRUE,FALSE,FALSE,Scikit-learn,253920
1.9,TRUE,FALSE,FALSE,TensorFlow,549
0.32,TRUE,FALSE,TRUE,PyTorch,755
3.3,TRUE,FALSE,FALSE,Keras,38078
0.54,TRUE,FALSE,FALSE,Scikit-learn,525
0.73,TRUE,FALSE,FALSE,None,47261
0,FALSE,FALSE,FALSE,None,24554
5.5,TRUE,FALSE,FALSE,PyTorch,22085
1.2,TRUE,FALSE,FALSE,Keras,17937
3.9,TRUE,FALSE,FALSE,Scikit-learn,72360
15.1,TRUE,FALSE,TRUE,Keras,18607
2.9,TRUE,FALSE,FALSE,Keras,57700
0.83,TRUE,FALSE,TRUE,Scikit-learn,1524
7.6,TRUE,FALSE,FALSE,PyTorch,18712
1.4,TRUE,FALSE,TRUE,PyTorch,53965
3.1,TRUE,FALSE,FALSE,None,73004
1.5,TRUE,FALSE,TRUE,TensorFlow,50276
4.2,TRUE,FALSE,FALSE,None,54145
0.34,TRUE,TRUE,FALSE,Scikit-learn,322
0.82,TRUE,FALSE,TRUE,None,574
16.5,FALSE,FALSE,FALSE,None,12801
2.4,TRUE,FALSE,TRUE,Keras,71045
0.66,TRUE,FALSE,FALSE,None,69120
8,TRUE,FALSE,TRUE,PyTorch,82527
6.6,TRUE,TRUE,TRUE,PyTorch,60748
1,TRUE,FALSE,TRUE,Scikit-learn,490
4,TRUE,FALSE,FALSE,Scikit-learn,72533
5.5,TRUE,FALSE,TRUE,Scikit-learn,4320
7.8,TRUE,FALSE,TRUE,Scikit-learn,57114
2.2,TRUE,FALSE,FALSE,None,250
1.3,TRUE,FALSE,FALSE,None,54947
1.9,TRUE,TRUE,TRUE,None,56963
1.3,TRUE,FALSE,TRUE,Scikit-learn,8316
2.2,TRUE,FALSE,FALSE,Scikit-learn,63330
0.94,FALSE,FALSE,FALSE,None,67994
27.8,FALSE,TRUE,TRUE,None,61608
1.6,TRUE,FALSE,TRUE,None,60833
1.9,TRUE,FALSE,FALSE,TensorFlow,55193
3.9,TRUE,FALSE,TRUE,TensorFlow,1788
0.62,FALSE,FALSE,TRUE,Keras,51397
9.5,TRUE,FALSE,TRUE,TensorFlow,80248
2.4,TRUE,FALSE,FALSE,TensorFlow,54401
3.7,TRUE,FALSE,TRUE,Scikit-learn,72472
6.6,TRUE,FALSE,FALSE,TensorFlow,67690
0.94,FALSE,FALSE,FALSE,None,52835
4.8,TRUE,FALSE,FALSE,Scikit-learn,70275
2.9,TRUE,FALSE,FALSE,TensorFlow,1833
0.25,TRUE,FALSE,FALSE,TensorFlow,51048
0.56,FALSE,FALSE,FALSE,None,12130
16.8,TRUE,FALSE,FALSE,TensorFlow,4441
3.4,TRUE,FALSE,TRUE,Keras,660
3.3,FALSE,FALSE,FALSE,TensorFlow,4356
0.98,TRUE,FALSE,TRUE,Scikit-learn,48658
2.6,TRUE,FALSE,FALSE,Scikit-learn,67022
2.7,TRUE,FALSE,FALSE,None,55014
13.3,TRUE,FALSE,FALSE,PyTorch,79549
17.3,TRUE,FALSE,TRUE,TensorFlow,61440
0.31,FALSE,FALSE,TRUE,None,74808
1.7,TRUE,TRUE,FALSE,None,69191
1.1,TRUE,FALSE,FALSE,Scikit-learn,5414
2.5,TRUE,FALSE,FALSE,Keras,8027
2.4,FALSE,TRUE,FALSE,None,304
1.6,TRUE,FALSE,FALSE,Keras,68620
2.3,FALSE,FALSE,FALSE,None,68705
0.69,FALSE,FALSE,FALSE,None,3266
1.9,FALSE,TRUE,FALSE,None,56404
4.7,TRUE,FALSE,FALSE,Keras,72267
6.9,TRUE,FALSE,FALSE,Scikit-learn,15598
1.8,TRUE,FALSE,FALSE,TensorFlow,756
4.4,TRUE,FALSE,FALSE,Scikit-learn,3064
0.44,TRUE,FALSE,FALSE,None,53474
2.4,TRUE,FALSE,TRUE,None,3446
0.64,TRUE,FALSE,TRUE,TensorFlow,50527
2.9,TRUE,TRUE,FALSE,None,54821
26.6,TRUE,FALSE,TRUE,Keras,154850
3.5,TRUE,FALSE,TRUE,Scikit-learn,65435
0.5,TRUE,FALSE,FALSE,None,73399
1.2,TRUE,TRUE,FALSE,Scikit-learn,64946
1.5,TRUE,TRUE,FALSE,Scikit-learn,18800
0.92,TRUE,FALSE,FALSE,TensorFlow,56757
4,TRUE,FALSE,TRUE,TensorFlow,2592
0.47,TRUE,FALSE,FALSE,Scikit-learn,16612
4.7,TRUE,FALSE,FALSE,None,19143
6.5,TRUE,FALSE,FALSE,Keras,59359
0.5,FALSE,TRUE,FALSE,None,120711
4.7,TRUE,TRUE,TRUE,PyTorch,52082
0.75,TRUE,FALSE,TRUE,None,67918
0.28,TRUE,TRUE,FALSE,None,59017
2.8,FALSE,FALSE,TRUE,None,864
2.1,FALSE,FALSE,TRUE,None,664
7.3,TRUE,FALSE,TRUE,Scikit-learn,19284
16.1,TRUE,TRUE,TRUE,Scikit-learn,217677
0,FALSE,FALSE,FALSE,None,475180
0,FALSE,FALSE,FALSE,None,10746
4.8,TRUE,FALSE,FALSE,Scikit-learn,56503
9.8,FALSE,FALSE,TRUE,Scikit-learn,8359
1.7,TRUE,TRUE,TRUE,Keras,378
23.9,TRUE,FALSE,FALSE,TensorFlow,70460
0.92,TRUE,FALSE,TRUE,Scikit-learn,21123
0.7,TRUE,FALSE,TRUE,TensorFlow,62
0.68,TRUE,FALSE,TRUE,TensorFlow,11020
11.3,TRUE,FALSE,TRUE,Scikit-learn,12529
23.9,TRUE,FALSE,FALSE,PyTorch,1325993
3,TRUE,TRUE,FALSE,None,64688
0.62,FALSE,FALSE,FALSE,Keras,71694
4.5,FALSE,TRUE,FALSE,None,62257
27.4,TRUE,FALSE,TRUE,TensorFlow,66467
0,FALSE,FALSE,FALSE,None,57612
3.9,TRUE,TRUE,FALSE,TensorFlow,17739
3.8,TRUE,FALSE,TRUE,TensorFlow,103218
2.4,TRUE,FALSE,TRUE,Scikit-learn,1507
1.1,TRUE,FALSE,TRUE,Scikit-learn,7254
8.5,TRUE,FALSE,FALSE,Scikit-learn,54862
5.4,TRUE,FALSE,TRUE,Keras,27111
10.8,TRUE,TRUE,FALSE,Keras,20031
1.6,TRUE,FALSE,TRUE,Scikit-learn,41563
1.7,TRUE,FALSE,FALSE,None,67010
4.7,TRUE,FALSE,TRUE,Keras,5784
16.8,FALSE,FALSE,FALSE,None,72308
3.3,TRUE,TRUE,TRUE,None,22030
3.3,TRUE,FALSE,FALSE,Scikit-learn,67377
0.29,TRUE,FALSE,FALSE,Keras,796
10.1,TRUE,FALSE,TRUE,None,69368
1.1,TRUE,FALSE,TRUE,Scikit-learn,72472
0.67,TRUE,FALSE,FALSE,None,63048
0.21,FALSE,FALSE,TRUE,None,9892
0.96,TRUE,FALSE,TRUE,Scikit-learn,56203
22.9,TRUE,FALSE,FALSE,Keras,48552
3.5,TRUE,FALSE,FALSE,TensorFlow,72018
0.56,TRUE,FALSE,FALSE,Scikit-learn,13
0.64,TRUE,FALSE,FALSE,None,60665
4.9,TRUE,FALSE,TRUE,PyTorch,70969
3.7,TRUE,FALSE,TRUE,Scikit-learn,37353
7.7,TRUE,FALSE,TRUE,TensorFlow,13483
2.6,TRUE,FALSE,TRUE,Scikit-learn,73574
0.44,FALSE,FALSE,FALSE,None,53506
3.9,TRUE,FALSE,TRUE,TensorFlow,26289
15.1,TRUE,FALSE,TRUE,None,43464
4.2,TRUE,FALSE,TRUE,None,5122
3.8,TRUE,FALSE,FALSE,TensorFlow,5330
3.7,TRUE,TRUE,TRUE,None,8372
0.67,TRUE,FALSE,TRUE,None,63035
10.9,TRUE,TRUE,FALSE,None,287624
1.8,TRUE,FALSE,FALSE,PyTorch,66297
2.7,TRUE,FALSE,FALSE,None,74909
2.7,TRUE,TRUE,FALSE,None,68897
1.1,TRUE,FALSE,FALSE,TensorFlow,55103
3.9,TRUE,TRUE,TRUE,Scikit-learn,65436
12.2,TRUE,FALSE,FALSE,Scikit-learn,83337
29.2,TRUE,FALSE,TRUE,Scikit-learn,220415
0.31,FALSE,FALSE,FALSE,None,68892
5.6,TRUE,TRUE,TRUE,Scikit-learn,113998
0.76,TRUE,FALSE,FALSE,None,61718
4.8,TRUE,FALSE,FALSE,PyTorch,621
22.8,TRUE,TRUE,TRUE,Scikit-learn,2830
22.1,FALSE,FALSE,TRUE,None,174280
9.8,TRUE,FALSE,FALSE,Keras,62136
27.1,TRUE,TRUE,FALSE,Scikit-learn,80095
14.3,TRUE,FALSE,TRUE,None,88209
3.5,TRUE,FALSE,FALSE,Scikit-learn,64470
6.9,TRUE,FALSE,TRUE,Keras,102277
1.6,FALSE,TRUE,FALSE,None,53512
1.5,TRUE,FALSE,TRUE,None,71858
0.95,TRUE,FALSE,TRUE,Keras,1481
8.7,TRUE,TRUE,TRUE,Scikit-learn,70758
2.4,TRUE,FALSE,FALSE,Scikit-learn,508
17,FALSE,TRUE,FALSE,None,17559
0.93,TRUE,FALSE,TRUE,None,10373
3.8,TRUE,FALSE,FALSE,Keras,57164
2.5,TRUE,TRUE,TRUE,PyTorch,7724
7.1,TRUE,FALSE,FALSE,TensorFlow,54590
29.3,FALSE,TRUE,FALSE,None,74891
4.1,TRUE,FALSE,TRUE,PyTorch,325
0.65,TRUE,FALSE,FALSE,Keras,554
2.8,FALSE,TRUE,TRUE,None,39643
4.9,TRUE,FALSE,TRUE,Scikit-learn,71105
3.6,TRUE,FALSE,TRUE,Scikit-learn,5051
8.5,TRUE,FALSE,TRUE,PyTorch,11048
0.41,TRUE,FALSE,TRUE,None,74783
19.9,TRUE,FALSE,TRUE,TensorFlow,21353
4.2,TRUE,FALSE,FALSE,Scikit-learn,682
26.5,TRUE,TRUE,TRUE,Keras,429315
2.6,TRUE,FALSE,TRUE,Scikit-learn,65441
5.4,TRUE,FALSE,FALSE,PyTorch,72536
5.1,FALSE,TRUE,TRUE,None,119762
23.1,TRUE,TRUE,FALSE,Scikit-learn,195277
0.5,FALSE,FALSE,FALSE,None,69484
7.7,TRUE,FALSE,FALSE,Scikit-learn,185336
6.8,TRUE,FALSE,FALSE,Keras,69491
27.8,FALSE,TRUE,FALSE,Keras,714555
3.9,TRUE,TRUE,TRUE,Scikit-learn,72595
16.5,TRUE,FALSE,FALSE,Scikit-learn,872
3.4,TRUE,FALSE,TRUE,Scikit-learn,141
20.3,TRUE,FALSE,TRUE,TensorFlow,268989
1.1,TRUE,FALSE,TRUE,TensorFlow,4006
19.5,TRUE,FALSE,TRUE,Keras,9336
2,TRUE,FALSE,TRUE,TensorFlow,3085
6,TRUE,FALSE,FALSE,Scikit-learn,62835
2.6,TRUE,TRUE,TRUE,Keras,27020
2.3,TRUE,FALSE,FALSE,Scikit-learn,76
0.6,TRUE,TRUE,FALSE,Scikit-learn,38476
1,TRUE,FALSE,FALSE,PyTorch,70504
1.1,TRUE,FALSE,TRUE,Scikit-learn,6973
2.7,TRUE,FALSE,FALSE,PyTorch,544
3.9,TRUE,FALSE,FALSE,None,58032
0.43,TRUE,FALSE,TRUE,None,325
15.1,TRUE,FALSE,FALSE,None,74528
0.58,FALSE,TRUE,TRUE,None,119
29.7,TRUE,FALSE,FALSE,Scikit-learn,20426
6.1,TRUE,FALSE,TRUE,Scikit-learn,41107
1.1,TRUE,FALSE,FALSE,TensorFlow,11114
4.2,TRUE,TRUE,TRUE,Scikit-learn,31534
1.7,TRUE,FALSE,TRUE,TensorFlow,9606
2.5,TRUE,FALSE,TRUE,None,62179
1.3,TRUE,FALSE,TRUE,TensorFlow,58568
4.7,TRUE,TRUE,TRUE,Scikit-learn,9603
3.9,FALSE,FALSE,FALSE,None,9078
1.6,TRUE,TRUE,FALSE,TensorFlow,943
4.1,TRUE,FALSE,FALSE,PyTorch,52653
0.3,TRUE,FALSE,FALSE,PyTorch,221
3.6,TRUE,FALSE,FALSE,None,53034
4.6,TRUE,FALSE,TRUE,TensorFlow,11002
2.1,TRUE,FALSE,TRUE,PyTorch,53292
1.2,FALSE,FALSE,TRUE,Scikit-learn,456
0.32,TRUE,FALSE,TRUE,None,71624
1.1,TRUE,FALSE,TRUE,None,73324
14.8,TRUE,TRUE,TRUE,Scikit-learn,91644
1.9,TRUE,FALSE,FALSE,TensorFlow,11855
9,TRUE,FALSE,TRUE,Scikit-learn,23530
2.1,TRUE,FALSE,FALSE,TensorFlow,12407
2.3,TRUE,FALSE,FALSE,Scikit-learn,67512
3.9,TRUE,FALSE,TRUE,TensorFlow,968
0.47,FALSE,FALSE,FALSE,None,69126
0.52,TRUE,FALSE,FALSE,Keras,56472
0.74,TRUE,FALSE,FALSE,None,63077
4.9,TRUE,TRUE,TRUE,TensorFlow,52625
2.4,TRUE,FALSE,FALSE,Keras,68695
1.4,TRUE,TRUE,TRUE,Keras,6528
2.3,TRUE,FALSE,FALSE,Scikit-learn,64466
2,TRUE,FALSE,FALSE,TensorFlow,57584
21.5,TRUE,TRUE,TRUE,Scikit-learn,63587
1.5,TRUE,FALSE,FALSE,Scikit-learn,64878
6.3,TRUE,FALSE,TRUE,Keras,2220
4.5,TRUE,FALSE,FALSE,Keras,65180
0.98,TRUE,FALSE,FALSE,None,60218
2.2,TRUE,FALSE,TRUE,Scikit-learn,4645
2.4,TRUE,FALSE,FALSE,Scikit-learn,68252
0.86,TRUE,FALSE,TRUE,None,70314
0.39,TRUE,FALSE,TRUE,None,766
26.6,TRUE,TRUE,FALSE,TensorFlow,2030
1.3,TRUE,FALSE,FALSE,TensorFlow,54022
0.3,TRUE,TRUE,FALSE,None,53318
3.1,TRUE,FALSE,FALSE,None,56645
4.7,TRUE,FALSE,FALSE,PyTorch,52326
16.3,TRUE,FALSE,FALSE,PyTorch,97
0,FALSE,FALSE,FALSE,None,11425
5.2,TRUE,TRUE,TRUE,Scikit-learn,36288
2.5,TRUE,FALSE,FALSE,Keras,484
4.2,TRUE,FALSE,TRUE,Keras,4893
29.1,TRUE,FALSE,TRUE,TensorFlow,104484
2.5,TRUE,FALSE,FALSE,None,56945
1.1,TRUE,FALSE,FALSE,None,52839
1.9,TRUE,FALSE,FALSE,None,58164
4.2,TRUE,FALSE,TRUE,Keras,14807
1.2,TRUE,FALSE,FALSE,None,2789
1.7,TRUE,TRUE,FALSE,None,73427
0.47,TRUE,FALSE,FALSE,None,58350
0.84,TRUE,FALSE,TRUE,Scikit-learn,16755
4.1,TRUE,FALSE,TRUE,Scikit-learn,953
0.6,TRUE,FALSE,FALSE,PyTorch,65157
0.48,TRUE,FALSE,FALSE,PyTorch,67006
1.6,TRUE,FALSE,FALSE,TensorFlow,753
2,TRUE,FALSE,FALSE,Keras,59231
6.2,TRUE,TRUE,FALSE,None,69020
2.7,TRUE,FALSE,FALSE,Scikit-learn,495
1.1,TRUE,FALSE,FALSE,PyTorch,42047
0.9,TRUE,FALSE,FALSE,None,64311
0.25,TRUE,FALSE,TRUE,None,4314
0,FALSE,FALSE,FALSE,None,623
3.4,TRUE,FALSE,TRUE,PyTorch,472
1,TRUE,FALSE,FALSE,TensorFlow,2724
0.56,TRUE,FALSE,TRUE,Scikit-learn,594
4.3,TRUE,FALSE,TRUE,Keras,10808
10.6,TRUE,FALSE,FALSE,Keras,69254
4.8,TRUE,FALSE,FALSE,Keras,340
22.8,TRUE,FALSE,FALSE,Scikit-learn,39388
4.9,TRUE,FALSE,FALSE,PyTorch,837
2.1,TRUE,FALSE,FALSE,None,65343
0.62,FALSE,FALSE,FALSE,Scikit-learn,65800
0.41,TRUE,FALSE,FALSE,Keras,639
3.7,TRUE,FALSE,TRUE,TensorFlow,378
9.7,TRUE,TRUE,FALSE,Scikit-learn,248
10.6,TRUE,FALSE,TRUE,None,84270
0.58,TRUE,FALSE,TRUE,Scikit-learn,88125
1.1,TRUE,FALSE,FALSE,None,47405
9.8,TRUE,FALSE,FALSE,None,55049
2.9,TRUE,TRUE,FALSE,None,61031
0,FALSE,FALSE,FALSE,None,1869
21.7,TRUE,FALSE,TRUE,Scikit-learn,4317
0.99,TRUE,TRUE,FALSE,Scikit-learn,64635
0.33,FALSE,FALSE,FALSE,None,51402
1.3,TRUE,FALSE,FALSE,PyTorch,21777
3,TRUE,FALSE,FALSE,Scikit-learn,50854
2.1,TRUE,FALSE,FALSE,None,181181
0.72,TRUE,FALSE,FALSE,Scikit-learn,56455
0.4,TRUE,FALSE,FALSE,Scikit-learn,55947
8.7,FALSE,FALSE,TRUE,PyTorch,1516
7.7,TRUE,TRUE,FALSE,PyTorch,74963
20.7,TRUE,FALSE,TRUE,Scikit-learn,283
4.6,TRUE,FALSE,TRUE,PyTorch,24310
8.7,TRUE,FALSE,FALSE,Scikit-learn,46410
0.94,TRUE,TRUE,TRUE,TensorFlow,1773
0.84,TRUE,FALSE,FALSE,None,63503
4.7,TRUE,FALSE,FALSE,PyTorch,8517
2.7,TRUE,FALSE,TRUE,Scikit-learn,677
2.3,TRUE,FALSE,FALSE,Scikit-learn,95980
2.7,TRUE,FALSE,FALSE,Scikit-learn,61704
2.7,TRUE,FALSE,TRUE,TensorFlow,2096
0.26,TRUE,FALSE,FALSE,None,3332
21,TRUE,TRUE,TRUE,None,74876
2.7,FALSE,FALSE,FALSE,None,53241
3.3,TRUE,FALSE,TRUE,Scikit-learn,65015
4.5,TRUE,FALSE,TRUE,PyTorch,69794
1.1,TRUE,FALSE,TRUE,Scikit-learn,1688
3.9,TRUE,FALSE,FALSE,PyTorch,69211
0.82,TRUE,FALSE,FALSE,PyTorch,66810
1.8,TRUE,FALSE,FALSE,None,70512
4.4,TRUE,FALSE,FALSE,PyTorch,70396
1.7,FALSE,FALSE,FALSE,TensorFlow,54649
1,TRUE,FALSE,TRUE,Scikit-learn,163626
26.7,TRUE,FALSE,TRUE,None,20134
0.63,TRUE,TRUE,TRUE,Scikit-learn,50557
11.3,TRUE,FALSE,FALSE,TensorFlow,67548
1.2,TRUE,FALSE,FALSE,None,835
2.1,TRUE,FALSE,FALSE,TensorFlow,74524
0.68,FALSE,TRUE,FALSE,None,55162
0.99,TRUE,FALSE,TRUE,Scikit-learn,66597
2.4,TRUE,TRUE,TRUE,None,73110
1.3,FALSE,FALSE,FALSE,None,63709
3.4,TRUE,FALSE,TRUE,PyTorch,181429
2.5,TRUE,FALSE,TRUE,TensorFlow,22534
2.7,TRUE,FALSE,FALSE,Keras,67768
13.7,TRUE,FALSE,TRUE,Scikit-learn,63167
0.74,TRUE,FALSE,TRUE,Keras,211
2.9,TRUE,FALSE,FALSE,None,68852
3.4,TRUE,TRUE,FALSE,Scikit-learn,63195
24.8,TRUE,TRUE,FALSE,None,51234
1.7,TRUE,FALSE,FALSE,Keras,954
12.4,TRUE,FALSE,TRUE,PyTorch,94385
2.7,TRUE,TRUE,TRUE,Scikit-learn,67835
6.4,TRUE,TRUE,FALSE,PyTorch,256979
0.41,TRUE,FALSE,FALSE,Keras,67498
15.9,TRUE,TRUE,TRUE,Scikit-learn,10541
4.9,TRUE,FALSE,FALSE,Scikit-learn,2743
2.1,TRUE,FALSE,FALSE,Keras,2000
0.91,TRUE,FALSE,TRUE,Scikit-learn,52961
0.42,TRUE,TRUE,FALSE,PyTorch,542
1.1,TRUE,FALSE,FALSE,Keras,68699
4,TRUE,FALSE,FALSE,TensorFlow,270
0.99,TRUE,FALSE,TRUE,None,73596
0.6,TRUE,FALSE,FALSE,Scikit-learn,791
0.75,TRUE,FALSE,FALSE,None,65499
1,TRUE,FALSE,TRUE,Scikit-learn,9095
2.8,TRUE,FALSE,TRUE,Scikit-learn,56712
0.88,TRUE,FALSE,FALSE,None,64964
1.7,TRUE,TRUE,TRUE,TensorFlow,304
2.6,TRUE,FALSE,FALSE,Keras,27862
4.5,TRUE,FALSE,FALSE,PyTorch,56429
29.5,TRUE,TRUE,TRUE,Scikit-learn,56617
4.8,TRUE,FALSE,TRUE,Scikit-learn,4377
0.68,TRUE,FALSE,FALSE,None,66917
3.4,TRUE,FALSE,TRUE,Scikit-learn,40909
11.9,TRUE,FALSE,TRUE,TensorFlow,30501
28,FALSE,FALSE,FALSE,None,95918
0.46,TRUE,FALSE,FALSE,None,52440
0.47,TRUE,FALSE,FALSE,None,51
7.9,TRUE,FALSE,TRUE,Keras,17570
2.3,TRUE,FALSE,TRUE,Scikit-learn,26060
4.6,FALSE,TRUE,TRUE,None,19404
25.6,FALSE,FALSE,TRUE,Scikit-learn,20696
1.2,TRUE,FALSE,FALSE,None,53072
5.9,TRUE,TRUE,TRUE,TensorFlow,207422
0.36,TRUE,FALSE,TRUE,None,54171
2.4,TRUE,FALSE,FALSE,None,67687
0.74,TRUE,TRUE,TRUE,None,61813
3.1,TRUE,FALSE,TRUE,None,2910
0.98,TRUE,FALSE,FALSE,None,851
1.5,TRUE,FALSE,FALSE,None,552
24.8,FALSE,FALSE,FALSE,PyTorch,64562
2.9,TRUE,TRUE,TRUE,None,70663
5.8,TRUE,FALSE,TRUE,None,474
2.2,FALSE,FALSE,FALSE,None,64573
0.91,TRUE,FALSE,FALSE,None,311
0.25,TRUE,FALSE,TRUE,None,804
7.4,TRUE,FALSE,TRUE,TensorFlow,14315
3.3,TRUE,FALSE,TRUE,Scikit-learn,44540
1.8,TRUE,FALSE,FALSE,Scikit-learn,26130
27.3,FALSE,FALSE,TRUE,None,66962
3.8,TRUE,TRUE,TRUE,Scikit-learn,114075
0.48,TRUE,FALSE,FALSE,Keras,285
2.2,TRUE,FALSE,TRUE,None,52671
3.4,TRUE,FALSE,FALSE,PyTorch,88205
0.71,TRUE,FALSE,FALSE,Scikit-learn,31158
1.2,TRUE,FALSE,FALSE,TensorFlow,750
2.1,TRUE,FALSE,FALSE,Scikit-learn,64017
12.5,FALSE,FALSE,TRUE,None,71237
7,TRUE,FALSE,FALSE,PyTorch,23040
9.1,TRUE,FALSE,TRUE,Keras,30859
4.5,TRUE,FALSE,TRUE,Scikit-learn,20431
1.1,TRUE,TRUE,TRUE,TensorFlow,16710
19.9,TRUE,FALSE,TRUE,PyTorch,12953
2.4,TRUE,FALSE,TRUE,Keras,58403
25.9,TRUE,FALSE,TRUE,TensorFlow,237978
2,TRUE,FALSE,TRUE,TensorFlow,19659
3.4,FALSE,FALSE,TRUE,None,2090
3.8,TRUE,TRUE,TRUE,TensorFlow,44685
0,FALSE,FALSE,FALSE,None,729
7.3,TRUE,FALSE,FALSE,PyTorch,674
0.44,TRUE,FALSE,FALSE,None,24801
0.66,TRUE,FALSE,TRUE,None,59184
1.9,TRUE,FALSE,TRUE,PyTorch,522
9.3,TRUE,FALSE,FALSE,Scikit-learn,75691
1.4,TRUE,FALSE,TRUE,Scikit-learn,12092
0.34,TRUE,FALSE,TRUE,Scikit-learn,240163
0.47,TRUE,FALSE,FALSE,None,993
9.1,TRUE,FALSE,TRUE,Keras,51442
3.3,TRUE,TRUE,TRUE,PyTorch,109344
3.5,TRUE,FALSE,TRUE,Keras,922
0.93,FALSE,TRUE,FALSE,None,68036
1.7,FALSE,FALSE,TRUE,Scikit-learn,16529
2.8,TRUE,FALSE,FALSE,None,53990
1.2,TRUE,FALSE,FALSE,None,52974
2.2,TRUE,FALSE,FALSE,Scikit-learn,66042
21.9,TRUE,TRUE,FALSE,Scikit-learn,50591
13.6,TRUE,FALSE,FALSE,Scikit-learn,72511
2.9,TRUE,FALSE,FALSE,Scikit-learn,57331
8.4,TRUE,FALSE,TRUE,Scikit-learn,33733
0.69,TRUE,TRUE,FALSE,Scikit-learn,57104
4.7,TRUE,FALSE,FALSE,Keras,83630
0.54,TRUE,FALSE,TRUE,None,55929
0.22,TRUE,FALSE,FALSE,None,68255
3.2,TRUE,FALSE,TRUE,None,235
4.6,TRUE,TRUE,FALSE,Keras,69649
4.9,TRUE,FALSE,FALSE,None,71502
0,FALSE,FALSE,FALSE,None,52610
0.85,TRUE,FALSE,FALSE,None,62294
4.1,TRUE,FALSE,TRUE,Keras,1930
3.5,TRUE,FALSE,FALSE,Scikit-learn,4433
1.6,TRUE,FALSE,FALSE,None,62465
1.2,TRUE,FALSE,FALSE,PyTorch,54577
21.5,TRUE,FALSE,FALSE,Scikit-learn,54741
4.6,TRUE,TRUE,TRUE,TensorFlow,68372
0.46,TRUE,TRUE,FALSE,PyTorch,1678
1.2,TRUE,FALSE,FALSE,PyTorch,51937
3.5,TRUE,FALSE,FALSE,None,50259
11.9,TRUE,TRUE,TRUE,None,43105
0.67,FALSE,FALSE,TRUE,Scikit-learn,74182
3.7,TRUE,FALSE,FALSE,Scikit-learn,435
4.1,TRUE,FALSE,FALSE,None,61823
2.4,TRUE,FALSE,FALSE,None,64756
8.1,TRUE,FALSE,TRUE,Scikit-learn,32515
2.5,TRUE,FALSE,TRUE,TensorFlow,53237
4.7,TRUE,FALSE,TRUE,Scikit-learn,73060
10.8,FALSE,FALSE,TRUE,None,1952
1.1,TRUE,FALSE,FALSE,Keras,62007
3.4,TRUE,FALSE,TRUE,Scikit-learn,40814
7.4,TRUE,FALSE,TRUE,TensorFlow,7342
3.6,TRUE,FALSE,TRUE,Keras,51046
4.5,TRUE,TRUE,TRUE,Scikit-learn,81841
29.3,TRUE,FALSE,TRUE,PyTorch,199761
4.5,TRUE,FALSE,FALSE,PyTorch,16697
1.3,TRUE,TRUE,FALSE,PyTorch,69434
8,TRUE,FALSE,TRUE,Scikit-learn,448
0.37,TRUE,TRUE,FALSE,None,50606
2.2,TRUE,FALSE,FALSE,None,53658
0,FALSE,FALSE,FALSE,None,72
1.9,FALSE,FALSE,FALSE,Scikit-learn,2490
1.2,TRUE,TRUE,TRUE,Scikit-learn,94693
3.3,TRUE,TRUE,TRUE,Scikit-learn,228
4.2,TRUE,FALSE,FALSE,TensorFlow,70227
0.4,TRUE,FALSE,TRUE,Scikit-learn,55834
8.3,TRUE,FALSE,FALSE,PyTorch,68502
2.1,TRUE,FALSE,TRUE,Scikit-learn,54306
