experience_coding,python_user,r_user,sql_user,most_used,compensation,categories
3.9,True,False,False,Scikit-learn,72360, < 5 Years
15.1,True,False,True,Keras,18607,15-20 Years
2.9,True,False,False,Keras,57700, < 5 Years
0.83,True,False,True,Scikit-learn,1524, < 5 Years
7.6,True,False,False,PyTorch,18712,5-10 Years
1.4,True,False,True,PyTorch,53965, < 5 Years
3.1,True,False,False,,73004, < 5 Years
1.5,True,False,True,TensorFlow,50276, < 5 Years
4.2,True,False,False,,54145, < 5 Years
0.34,True,True,False,Scikit-learn,322, < 5 Years
0.82,True,False,True,,574, < 5 Years
16.5,False,False,False,,12801,15-20 Years
2.4,True,False,True,Keras,71045, < 5 Years
0.66,True,False,False,,69120, < 5 Years
8.0,True,False,True,PyTorch,82527,5-10 Years
6.6,True,True,True,PyTorch,60748,5-10 Years
1.0,True,False,True,Scikit-learn,490, < 5 Years
4.0,True,False,False,Scikit-learn,72533, < 5 Years
5.5,True,False,True,Scikit-learn,4320,5-10 Years
7.8,True,False,True,Scikit-learn,57114,5-10 Years
2.2,True,False,False,,250, < 5 Years
1.3,True,False,False,,54947, < 5 Years
1.9,True,True,True,,56963, < 5 Years
1.3,True,False,True,Scikit-learn,8316, < 5 Years
2.2,True,False,False,Scikit-learn,63330, < 5 Years
0.94,False,False,False,,67994, < 5 Years
27.8,False,True,True,,61608,25+ Years
1.6,True,False,True,,60833, < 5 Years
1.9,True,False,False,TensorFlow,55193, < 5 Years
3.9,True,False,True,TensorFlow,1788, < 5 Years
0.62,False,False,True,Keras,51397, < 5 Years
9.5,True,False,True,TensorFlow,80248,5-10 Years
2.4,True,False,False,TensorFlow,54401, < 5 Years
3.7,True,False,True,Scikit-learn,72472, < 5 Years
6.6,True,False,False,TensorFlow,67690,5-10 Years
0.94,False,False,False,,52835, < 5 Years
4.8,True,False,False,Scikit-learn,70275, < 5 Years
2.9,True,False,False,TensorFlow,1833, < 5 Years
0.25,True,False,False,TensorFlow,51048, < 5 Years
0.56,False,False,False,,12130, < 5 Years
16.8,True,False,False,TensorFlow,4441,15-20 Years
3.4,True,False,True,Keras,660, < 5 Years
3.3,False,False,False,TensorFlow,4356, < 5 Years
0.98,True,False,True,Scikit-learn,48658, < 5 Years
2.6,True,False,False,Scikit-learn,67022, < 5 Years
2.7,True,False,False,,55014, < 5 Years
13.3,True,False,False,PyTorch,79549,10-15 Years
17.3,True,False,True,TensorFlow,61440,15-20 Years
0.31,False,False,True,,74808, < 5 Years
1.7,True,True,False,,69191, < 5 Years
1.1,True,False,False,Scikit-learn,5414, < 5 Years
2.5,True,False,False,Keras,8027, < 5 Years
2.4,False,True,False,,304, < 5 Years
1.6,True,False,False,Keras,68620, < 5 Years
2.3,False,False,False,,68705, < 5 Years
0.69,False,False,False,,3266, < 5 Years
1.9,False,True,False,,56404, < 5 Years
4.7,True,False,False,Keras,72267, < 5 Years
6.9,True,False,False,Scikit-learn,15598,5-10 Years
1.8,True,False,False,TensorFlow,756, < 5 Years
4.4,True,False,False,Scikit-learn,3064, < 5 Years
0.44,True,False,False,,53474, < 5 Years
2.4,True,False,True,,3446, < 5 Years
0.64,True,False,True,TensorFlow,50527, < 5 Years
2.9,True,True,False,,54821, < 5 Years
26.6,True,False,True,Keras,154850,25+ Years
3.5,True,False,True,Scikit-learn,65435, < 5 Years
0.5,True,False,False,,73399, < 5 Years
1.2,True,True,False,Scikit-learn,64946, < 5 Years
1.5,True,True,False,Scikit-learn,18800, < 5 Years
0.92,True,False,False,TensorFlow,56757, < 5 Years
4.0,True,False,True,TensorFlow,2592, < 5 Years
0.47,True,False,False,Scikit-learn,16612, < 5 Years
4.7,True,False,False,,19143, < 5 Years
6.5,True,False,False,Keras,59359,5-10 Years
0.5,False,True,False,,120711, < 5 Years
4.7,True,True,True,PyTorch,52082, < 5 Years
0.75,True,False,True,,67918, < 5 Years
0.28,True,True,False,,59017, < 5 Years
2.8,False,False,True,,864, < 5 Years
2.1,False,False,True,,664, < 5 Years
7.3,True,False,True,Scikit-learn,19284,5-10 Years
16.1,True,True,True,Scikit-learn,217677,15-20 Years
0.0,False,False,False,,475180, < 5 Years
0.0,False,False,False,,10746, < 5 Years
4.8,True,False,False,Scikit-learn,56503, < 5 Years
9.8,False,False,True,Scikit-learn,8359,5-10 Years
1.7,True,True,True,Keras,378, < 5 Years
23.9,True,False,False,TensorFlow,70460,20-25 Years
0.92,True,False,True,Scikit-learn,21123, < 5 Years
0.7,True,False,True,TensorFlow,62, < 5 Years
0.68,True,False,True,TensorFlow,11020, < 5 Years
11.3,True,False,True,Scikit-learn,12529,10-15 Years
23.9,True,False,False,PyTorch,1325993,20-25 Years
3.0,True,True,False,,64688, < 5 Years
0.62,False,False,False,Keras,71694, < 5 Years
4.5,False,True,False,,62257, < 5 Years
27.4,True,False,True,TensorFlow,66467,25+ Years
0.0,False,False,False,,57612, < 5 Years
3.9,True,True,False,TensorFlow,17739, < 5 Years
3.8,True,False,True,TensorFlow,103218, < 5 Years
2.4,True,False,True,Scikit-learn,1507, < 5 Years
1.1,True,False,True,Scikit-learn,7254, < 5 Years
8.5,True,False,False,Scikit-learn,54862,5-10 Years
5.4,True,False,True,Keras,27111,5-10 Years
10.8,True,True,False,Keras,20031,10-15 Years
1.6,True,False,True,Scikit-learn,41563, < 5 Years
1.7,True,False,False,,67010, < 5 Years
4.7,True,False,True,Keras,5784, < 5 Years
16.8,False,False,False,,72308,15-20 Years
3.3,True,True,True,,22030, < 5 Years
3.3,True,False,False,Scikit-learn,67377, < 5 Years
0.29,True,False,False,Keras,796, < 5 Years
10.1,True,False,True,,69368,10-15 Years
1.1,True,False,True,Scikit-learn,72472, < 5 Years
0.67,True,False,False,,63048, < 5 Years
0.21,False,False,True,,9892, < 5 Years
0.96,True,False,True,Scikit-learn,56203, < 5 Years
22.9,True,False,False,Keras,48552,20-25 Years
3.5,True,False,False,TensorFlow,72018, < 5 Years
0.56,True,False,False,Scikit-learn,13, < 5 Years
0.64,True,False,False,,60665, < 5 Years
4.9,True,False,True,PyTorch,70969, < 5 Years
3.7,True,False,True,Scikit-learn,37353, < 5 Years
7.7,True,False,True,TensorFlow,13483,5-10 Years
2.6,True,False,True,Scikit-learn,73574, < 5 Years
0.44,False,False,False,,53506, < 5 Years
3.9,True,False,True,TensorFlow,26289, < 5 Years
15.1,True,False,True,,43464,15-20 Years
4.2,True,False,True,,5122, < 5 Years
3.8,True,False,False,TensorFlow,5330, < 5 Years
3.7,True,True,True,,8372, < 5 Years
0.67,True,False,True,,63035, < 5 Years
10.9,True,True,False,,287624,10-15 Years
1.8,True,False,False,PyTorch,66297, < 5 Years
2.7,True,False,False,,74909, < 5 Years
2.7,True,True,False,,68897, < 5 Years
1.1,True,False,False,TensorFlow,55103, < 5 Years
3.9,True,True,True,Scikit-learn,65436, < 5 Years
12.2,True,False,False,Scikit-learn,83337,10-15 Years
29.2,True,False,True,Scikit-learn,220415,25+ Years
0.31,False,False,False,,68892, < 5 Years
5.6,True,True,True,Scikit-learn,113998,5-10 Years
0.76,True,False,False,,61718, < 5 Years
4.8,True,False,False,PyTorch,621, < 5 Years
22.8,True,True,True,Scikit-learn,2830,20-25 Years
22.1,False,False,True,,174280,20-25 Years
9.8,True,False,False,Keras,62136,5-10 Years
27.1,True,True,False,Scikit-learn,80095,25+ Years
14.3,True,False,True,,88209,10-15 Years
3.5,True,False,False,Scikit-learn,64470, < 5 Years
6.9,True,False,True,Keras,102277,5-10 Years
1.6,False,True,False,,53512, < 5 Years
1.5,True,False,True,,71858, < 5 Years
0.95,True,False,True,Keras,1481, < 5 Years
8.7,True,True,True,Scikit-learn,70758,5-10 Years
2.4,True,False,False,Scikit-learn,508, < 5 Years
17.0,False,True,False,,17559,15-20 Years
0.93,True,False,True,,10373, < 5 Years
3.8,True,False,False,Keras,57164, < 5 Years
2.5,True,True,True,PyTorch,7724, < 5 Years
7.1,True,False,False,TensorFlow,54590,5-10 Years
29.3,False,True,False,,74891,25+ Years
4.1,True,False,True,PyTorch,325, < 5 Years
0.65,True,False,False,Keras,554, < 5 Years
2.8,False,True,True,,39643, < 5 Years
4.9,True,False,True,Scikit-learn,71105, < 5 Years
3.6,True,False,True,Scikit-learn,5051, < 5 Years
8.5,True,False,True,PyTorch,11048,5-10 Years
0.41,True,False,True,,74783, < 5 Years
19.9,True,False,True,TensorFlow,21353,15-20 Years
4.2,True,False,False,Scikit-learn,682, < 5 Years
26.5,True,True,True,Keras,429315,25+ Years
2.6,True,False,True,Scikit-learn,65441, < 5 Years
5.4,True,False,False,PyTorch,72536,5-10 Years
5.1,False,True,True,,119762,5-10 Years
23.1,True,True,False,Scikit-learn,195277,20-25 Years
0.5,False,False,False,,69484, < 5 Years
7.7,True,False,False,Scikit-learn,185336,5-10 Years
6.8,True,False,False,Keras,69491,5-10 Years
27.8,False,True,False,Keras,714555,25+ Years
3.9,True,True,True,Scikit-learn,72595, < 5 Years
16.5,True,False,False,Scikit-learn,872,15-20 Years
3.4,True,False,True,Scikit-learn,141, < 5 Years
20.3,True,False,True,TensorFlow,268989,20-25 Years
1.1,True,False,True,TensorFlow,4006, < 5 Years
19.5,True,False,True,Keras,9336,15-20 Years
2.0,True,False,True,TensorFlow,3085, < 5 Years
6.0,True,False,False,Scikit-learn,62835,5-10 Years
2.6,True,True,True,Keras,27020, < 5 Years
2.3,True,False,False,Scikit-learn,76, < 5 Years
0.6,True,True,False,Scikit-learn,38476, < 5 Years
1.0,True,False,False,PyTorch,70504, < 5 Years
1.1,True,False,True,Scikit-learn,6973, < 5 Years
2.7,True,False,False,PyTorch,544, < 5 Years
3.9,True,False,False,,58032, < 5 Years
0.43,True,False,True,,325, < 5 Years
15.1,True,False,False,,74528,15-20 Years
0.58,False,True,True,,119, < 5 Years
29.7,True,False,False,Scikit-learn,20426,25+ Years
6.1,True,False,True,Scikit-learn,41107,5-10 Years
1.1,True,False,False,TensorFlow,11114, < 5 Years
4.2,True,True,True,Scikit-learn,31534, < 5 Years
1.7,True,False,True,TensorFlow,9606, < 5 Years
2.5,True,False,True,,62179, < 5 Years
1.3,True,False,True,TensorFlow,58568, < 5 Years
4.7,True,True,True,Scikit-learn,9603, < 5 Years
3.9,False,False,False,,9078, < 5 Years
1.6,True,True,False,TensorFlow,943, < 5 Years
4.1,True,False,False,PyTorch,52653, < 5 Years
0.3,True,False,False,PyTorch,221, < 5 Years
3.6,True,False,False,,53034, < 5 Years
4.6,True,False,True,TensorFlow,11002, < 5 Years
2.1,True,False,True,PyTorch,53292, < 5 Years
1.2,False,False,True,Scikit-learn,456, < 5 Years
0.32,True,False,True,,71624, < 5 Years
1.1,True,False,True,,73324, < 5 Years
14.8,True,True,True,Scikit-learn,91644,10-15 Years
1.9,True,False,False,TensorFlow,11855, < 5 Years
9.0,True,False,True,Scikit-learn,23530,5-10 Years
2.1,True,False,False,TensorFlow,12407, < 5 Years
2.3,True,False,False,Scikit-learn,67512, < 5 Years
3.9,True,False,True,TensorFlow,968, < 5 Years
0.47,False,False,False,,69126, < 5 Years
0.52,True,False,False,Keras,56472, < 5 Years
0.74,True,False,False,,63077, < 5 Years
4.9,True,True,True,TensorFlow,52625, < 5 Years
2.4,True,False,False,Keras,68695, < 5 Years
1.4,True,True,True,Keras,6528, < 5 Years
2.3,True,False,False,Scikit-learn,64466, < 5 Years
2.0,True,False,False,TensorFlow,57584, < 5 Years
21.5,True,True,True,Scikit-learn,63587,20-25 Years
1.5,True,False,False,Scikit-learn,64878, < 5 Years
6.3,True,False,True,Keras,2220,5-10 Years
4.5,True,False,False,Keras,65180, < 5 Years
0.98,True,False,False,,60218, < 5 Years
2.2,True,False,True,Scikit-learn,4645, < 5 Years
2.4,True,False,False,Scikit-learn,68252, < 5 Years
0.86,True,False,True,,70314, < 5 Years
0.39,True,False,True,,766, < 5 Years
26.6,True,True,False,TensorFlow,2030,25+ Years
1.3,True,False,False,TensorFlow,54022, < 5 Years
0.3,True,True,False,,53318, < 5 Years
3.1,True,False,False,,56645, < 5 Years
4.7,True,False,False,PyTorch,52326, < 5 Years
16.3,True,False,False,PyTorch,97,15-20 Years
0.0,False,False,False,,11425, < 5 Years
5.2,True,True,True,Scikit-learn,36288,5-10 Years
2.5,True,False,False,Keras,484, < 5 Years
4.2,True,False,True,Keras,4893, < 5 Years
29.1,True,False,True,TensorFlow,104484,25+ Years
2.5,True,False,False,,56945, < 5 Years
1.1,True,False,False,,52839, < 5 Years
1.9,True,False,False,,58164, < 5 Years
4.2,True,False,True,Keras,14807, < 5 Years
1.2,True,False,False,,2789, < 5 Years
1.7,True,True,False,,73427, < 5 Years
0.47,True,False,False,,58350, < 5 Years
0.84,True,False,True,Scikit-learn,16755, < 5 Years
4.1,True,False,True,Scikit-learn,953, < 5 Years
0.6,True,False,False,PyTorch,65157, < 5 Years
0.48,True,False,False,PyTorch,67006, < 5 Years
1.6,True,False,False,TensorFlow,753, < 5 Years
2.0,True,False,False,Keras,59231, < 5 Years
6.2,True,True,False,,69020,5-10 Years
2.7,True,False,False,Scikit-learn,495, < 5 Years
1.1,True,False,False,PyTorch,42047, < 5 Years
0.9,True,False,False,,64311, < 5 Years
0.25,True,False,True,,4314, < 5 Years
0.0,False,False,False,,623, < 5 Years
3.4,True,False,True,PyTorch,472, < 5 Years
1.0,True,False,False,TensorFlow,2724, < 5 Years
0.56,True,False,True,Scikit-learn,594, < 5 Years
4.3,True,False,True,Keras,10808, < 5 Years
10.6,True,False,False,Keras,69254,10-15 Years
4.8,True,False,False,Keras,340, < 5 Years
22.8,True,False,False,Scikit-learn,39388,20-25 Years
4.9,True,False,False,PyTorch,837, < 5 Years
2.1,True,False,False,,65343, < 5 Years
0.62,False,False,False,Scikit-learn,65800, < 5 Years
0.41,True,False,False,Keras,639, < 5 Years
3.7,True,False,True,TensorFlow,378, < 5 Years
9.7,True,True,False,Scikit-learn,248,5-10 Years
10.6,True,False,True,,84270,10-15 Years
0.58,True,False,True,Scikit-learn,88125, < 5 Years
1.1,True,False,False,,47405, < 5 Years
9.8,True,False,False,,55049,5-10 Years
2.9,True,True,False,,61031, < 5 Years
0.0,False,False,False,,1869, < 5 Years
21.7,True,False,True,Scikit-learn,4317,20-25 Years
0.99,True,True,False,Scikit-learn,64635, < 5 Years
0.33,False,False,False,,51402, < 5 Years
1.3,True,False,False,PyTorch,21777, < 5 Years
3.0,True,False,False,Scikit-learn,50854, < 5 Years
2.1,True,False,False,,181181, < 5 Years
0.72,True,False,False,Scikit-learn,56455, < 5 Years
0.4,True,False,False,Scikit-learn,55947, < 5 Years
8.7,False,False,True,PyTorch,1516,5-10 Years
7.7,True,True,False,PyTorch,74963,5-10 Years
20.7,True,False,True,Scikit-learn,283,20-25 Years
4.6,True,False,True,PyTorch,24310, < 5 Years
8.7,True,False,False,Scikit-learn,46410,5-10 Years
0.94,True,True,True,TensorFlow,1773, < 5 Years
0.84,True,False,False,,63503, < 5 Years
4.7,True,False,False,PyTorch,8517, < 5 Years
2.7,True,False,True,Scikit-learn,677, < 5 Years
2.3,True,False,False,Scikit-learn,95980, < 5 Years
2.7,True,False,False,Scikit-learn,61704, < 5 Years
2.7,True,False,True,TensorFlow,2096, < 5 Years
0.26,True,False,False,,3332, < 5 Years
21.0,True,True,True,,74876,20-25 Years
2.7,False,False,False,,53241, < 5 Years
3.3,True,False,True,Scikit-learn,65015, < 5 Years
4.5,True,False,True,PyTorch,69794, < 5 Years
1.1,True,False,True,Scikit-learn,1688, < 5 Years
3.9,True,False,False,PyTorch,69211, < 5 Years
0.82,True,False,False,PyTorch,66810, < 5 Years
1.8,True,False,False,,70512, < 5 Years
4.4,True,False,False,PyTorch,70396, < 5 Years
1.7,False,False,False,TensorFlow,54649, < 5 Years
1.0,True,False,True,Scikit-learn,163626, < 5 Years
26.7,True,False,True,,20134,25+ Years
0.63,True,True,True,Scikit-learn,50557, < 5 Years
11.3,True,False,False,TensorFlow,67548,10-15 Years
1.2,True,False,False,,835, < 5 Years
2.1,True,False,False,TensorFlow,74524, < 5 Years
0.68,False,True,False,,55162, < 5 Years
0.99,True,False,True,Scikit-learn,66597, < 5 Years
2.4,True,True,True,,73110, < 5 Years
1.3,False,False,False,,63709, < 5 Years
3.4,True,False,True,PyTorch,181429, < 5 Years
2.5,True,False,True,TensorFlow,22534, < 5 Years
2.7,True,False,False,Keras,67768, < 5 Years
13.7,True,False,True,Scikit-learn,63167,10-15 Years
0.74,True,False,True,Keras,211, < 5 Years
2.9,True,False,False,,68852, < 5 Years
3.4,True,True,False,Scikit-learn,63195, < 5 Years
24.8,True,True,False,,51234,20-25 Years
1.7,True,False,False,Keras,954, < 5 Years
12.4,True,False,True,PyTorch,94385,10-15 Years
2.7,True,True,True,Scikit-learn,67835, < 5 Years
6.4,True,True,False,PyTorch,256979,5-10 Years
0.41,True,False,False,Keras,67498, < 5 Years
15.9,True,True,True,Scikit-learn,10541,15-20 Years
4.9,True,False,False,Scikit-learn,2743, < 5 Years
2.1,True,False,False,Keras,2000, < 5 Years
0.91,True,False,True,Scikit-learn,52961, < 5 Years
0.42,True,True,False,PyTorch,542, < 5 Years
1.1,True,False,False,Keras,68699, < 5 Years
4.0,True,False,False,TensorFlow,270, < 5 Years
0.99,True,False,True,,73596, < 5 Years
0.6,True,False,False,Scikit-learn,791, < 5 Years
0.75,True,False,False,,65499, < 5 Years
1.0,True,False,True,Scikit-learn,9095, < 5 Years
2.8,True,False,True,Scikit-learn,56712, < 5 Years
0.88,True,False,False,,64964, < 5 Years
1.7,True,True,True,TensorFlow,304, < 5 Years
2.6,True,False,False,Keras,27862, < 5 Years
4.5,True,False,False,PyTorch,56429, < 5 Years
29.5,True,True,True,Scikit-learn,56617,25+ Years
4.8,True,False,True,Scikit-learn,4377, < 5 Years
0.68,True,False,False,,66917, < 5 Years
3.4,True,False,True,Scikit-learn,40909, < 5 Years
11.9,True,False,True,TensorFlow,30501,10-15 Years
28.0,False,False,False,,95918,25+ Years
0.46,True,False,False,,52440, < 5 Years
0.47,True,False,False,,51, < 5 Years
7.9,True,False,True,Keras,17570,5-10 Years
2.3,True,False,True,Scikit-learn,26060, < 5 Years
4.6,False,True,True,,19404, < 5 Years
25.6,False,False,True,Scikit-learn,20696,25+ Years
1.2,True,False,False,,53072, < 5 Years
5.9,True,True,True,TensorFlow,207422,5-10 Years
0.36,True,False,True,,54171, < 5 Years
2.4,True,False,False,,67687, < 5 Years
0.74,True,True,True,,61813, < 5 Years
3.1,True,False,True,,2910, < 5 Years
0.98,True,False,False,,851, < 5 Years
1.5,True,False,False,,552, < 5 Years
24.8,False,False,False,PyTorch,64562,20-25 Years
2.9,True,True,True,,70663, < 5 Years
5.8,True,False,True,,474,5-10 Years
2.2,False,False,False,,64573, < 5 Years
0.91,True,False,False,,311, < 5 Years
0.25,True,False,True,,804, < 5 Years
7.4,True,False,True,TensorFlow,14315,5-10 Years
3.3,True,False,True,Scikit-learn,44540, < 5 Years
1.8,True,False,False,Scikit-learn,26130, < 5 Years
27.3,False,False,True,,66962,25+ Years
3.8,True,True,True,Scikit-learn,114075, < 5 Years
0.48,True,False,False,Keras,285, < 5 Years
2.2,True,False,True,,52671, < 5 Years
3.4,True,False,False,PyTorch,88205, < 5 Years
0.71,True,False,False,Scikit-learn,31158, < 5 Years
1.2,True,False,False,TensorFlow,750, < 5 Years
2.1,True,False,False,Scikit-learn,64017, < 5 Years
12.5,False,False,True,,71237,10-15 Years
7.0,True,False,False,PyTorch,23040,5-10 Years
9.1,True,False,True,Keras,30859,5-10 Years
4.5,True,False,True,Scikit-learn,20431, < 5 Years
1.1,True,True,True,TensorFlow,16710, < 5 Years
19.9,True,False,True,PyTorch,12953,15-20 Years
2.4,True,False,True,Keras,58403, < 5 Years
25.9,True,False,True,TensorFlow,237978,25+ Years
2.0,True,False,True,TensorFlow,19659, < 5 Years
3.4,False,False,True,,2090, < 5 Years
3.8,True,True,True,TensorFlow,44685, < 5 Years
0.0,False,False,False,,729, < 5 Years
7.3,True,False,False,PyTorch,674,5-10 Years
0.44,True,False,False,,24801, < 5 Years
0.66,True,False,True,,59184, < 5 Years
1.9,True,False,True,PyTorch,522, < 5 Years
9.3,True,False,False,Scikit-learn,75691,5-10 Years
1.4,True,False,True,Scikit-learn,12092, < 5 Years
